,brain,group1,muscle,epithelial,digestive
1150,0,0,0,0,1
1151,1,1,0,1,0
1152,1,1,1,0,0
1153,0,0,0,1,1
1154,0,0,0,1,0
1155,1,1,1,1,1
1156,1,0,1,1,1
1157,1,0,0,0,1
1158,0,0,0,0,0
1159,1,0,1,0,0
1160,1,1,1,1,0
1161,1,0,1,1,0
1162,0,0,0,0,0
1163,0,0,0,0,1
1164,1,1,1,1,0
1165,1,0,1,0,1
1166,1,0,0,0,1
1167,0,0,0,0,1
1168,0,1,1,1,1
1169,0,0,1,0,0
1170,1,1,1,0,1
1171,1,0,0,0,0
1172,1,1,0,1,0
1173,1,0,0,0,1
1174,1,0,0,0,0
1175,0,1,0,1,0
1176,0,0,1,1,0
1177,0,0,1,0,1
1178,1,0,1,0,0
1179,0,0,0,0,0
1180,0,0,1,1,0
1181,0,0,1,0,0
1182,1,0,1,1,0
1183,0,0,0,0,0
1184,1,0,0,1,1
1185,0,1,1,1,0
1186,0,0,0,1,1
1187,0,1,1,0,1
1188,0,1,0,1,1
1189,1,0,0,1,0
1190,1,0,0,0,0
1191,0,0,0,1,0
1192,1,1,0,1,0
1193,0,0,0,0,1
1194,0,1,1,0,1
1195,1,1,0,0,0
1196,0,0,0,0,0
1197,1,1,1,1,1
1198,0,0,1,0,0
1199,1,0,1,0,0
1200,1,0,1,1,1
1201,1,1,0,0,0
1202,1,0,0,1,0
1203,1,0,0,0,0
1204,0,0,1,1,0
1205,1,0,0,1,1
1206,1,1,0,0,1
1207,0,0,1,0,0
1208,0,1,0,1,1
1209,1,0,0,0,1
1210,1,0,0,0,0
1211,1,0,0,1,0
1212,1,0,0,0,0
1213,0,0,1,0,1
1214,1,0,0,0,1
1215,1,0,0,0,1
1216,0,1,0,0,1
1217,0,1,1,0,0
1218,0,1,0,0,0
1219,0,0,0,0,1
1220,0,0,0,1,1
1221,0,1,1,1,0
1222,0,1,0,0,1
1223,0,0,0,0,0
1224,0,1,1,0,0
1225,1,0,0,0,0
1226,0,0,1,0,0
1227,0,0,0,0,1
1228,1,0,1,0,1
1229,0,0,1,0,0
1230,0,1,0,0,1
1231,1,0,0,0,0
1232,0,1,0,1,1
1233,1,0,0,0,1
1234,0,1,0,0,0
1235,0,0,0,1,0
1236,1,1,0,0,1
1237,1,1,0,1,1
1238,0,1,1,0,0
1239,0,0,0,0,0
1240,0,0,0,0,0
1241,1,1,0,0,0
1242,1,1,0,0,0
1243,0,1,0,1,0
1244,0,1,1,1,1
1245,1,1,0,0,1
1246,0,0,0,0,0
1247,0,1,1,1,1
1248,1,0,1,0,0
1249,1,1,0,1,0
1250,0,0,0,1,1
1251,0,1,0,1,1
1252,1,0,0,0,1
1253,0,0,0,0,0
1254,1,0,1,1,1
1255,0,0,1,0,1
1256,0,0,0,0,1
1257,1,0,1,1,1
1258,0,0,0,0,1
1259,0,0,0,0,0
1260,0,1,0,1,0
1261,0,1,0,0,0
1262,0,0,1,0,0
1263,1,1,1,1,0
1264,0,0,1,0,1
1265,0,1,0,0,0
1266,1,0,1,0,0
1267,0,1,0,1,1
1268,0,0,1,0,0
1269,1,1,0,0,0
1270,0,1,1,1,0
1271,0,0,0,0,0
1272,1,0,1,0,0
1273,0,1,0,0,0
1274,0,0,1,1,0
1275,0,1,1,0,1
1276,1,0,1,1,0
1277,0,1,1,1,1
1278,1,1,0,0,0
1279,1,1,1,1,0
1280,0,0,0,0,0
1281,0,0,0,0,0
1282,1,0,0,0,0
1283,0,1,0,0,0
1284,1,0,1,1,1
1285,0,0,1,1,1
1286,0,1,0,0,0
1287,1,1,1,1,0
1288,0,0,0,0,1
1289,1,1,0,1,0
1290,1,0,0,0,0
1291,0,1,0,0,0
1292,0,1,1,1,1
1293,1,0,0,1,0
1294,0,0,0,1,1
1295,1,1,1,0,1
1296,1,0,0,1,0
1297,0,0,0,0,0
1298,0,0,0,1,0
1299,0,0,0,0,1
1300,1,1,1,1,1
1301,0,1,0,0,1
1302,0,1,0,0,0
1303,0,0,0,0,0
1304,0,0,1,0,0
1305,0,1,0,1,0
1306,1,1,1,1,0
1307,1,0,0,0,0
1308,0,1,1,1,0
1309,1,1,0,0,1
1310,1,0,0,1,1
1311,1,0,0,1,0
1312,0,0,0,1,1
1313,1,1,0,0,1
1314,1,0,1,1,1
1315,1,1,0,1,0
1316,0,1,1,1,1
1317,1,1,1,0,0
1318,0,0,1,0,1
1319,1,0,1,1,1
1320,1,1,0,0,0
1321,0,1,0,0,1
1322,1,1,0,0,1
1323,0,1,0,1,0
1324,1,1,1,0,1
1325,1,1,0,1,0
1326,1,0,0,0,1
1327,1,0,0,0,0
1328,0,0,0,0,1
1329,1,0,1,1,1
1330,1,0,0,0,1
1331,0,0,1,0,0
1332,0,0,0,0,0
1333,1,1,0,0,0
1334,1,0,1,0,0
1335,0,1,1,1,0
1336,0,0,0,0,0
1337,0,0,1,0,0
1338,0,0,0,1,1
1339,0,0,0,0,1
1340,0,0,1,0,0
1341,0,1,0,1,1
1342,0,0,1,0,1
1343,0,1,0,1,0
1344,0,1,1,1,0
1345,1,0,0,1,0
1346,1,0,0,1,1
1347,1,0,1,1,1
1348,0,1,0,1,1
1349,0,0,1,0,0
1350,1,0,0,0,1
1351,1,0,0,0,1
1352,0,0,1,1,1
1353,0,1,1,0,0
1354,1,0,0,0,1
1355,0,1,1,1,0
1356,1,1,0,0,0
1357,0,0,0,1,0
1358,0,1,1,1,1
1359,1,1,1,1,1
1360,0,1,1,1,1
1361,1,0,0,0,1
1362,0,0,0,0,1
1363,1,1,1,0,0
1364,0,1,1,0,1
1365,1,0,1,1,1
1366,1,0,1,1,0
1367,1,1,1,1,0
1368,0,0,0,0,0
1369,1,0,1,1,0
1370,1,0,0,1,0
1371,0,0,1,0,1
1372,0,1,0,1,0
1373,1,0,0,0,0
1374,0,1,0,0,0
1375,0,0,0,1,0
1376,1,1,0,1,0
1377,1,1,0,0,0
1378,0,1,1,1,0
1379,0,0,0,1,0
1380,0,0,0,1,0
1381,0,0,1,0,0
1382,1,1,0,1,1
1383,0,0,1,0,0
1384,0,0,1,1,0
1385,1,0,1,1,0
1386,1,1,0,1,1
1387,0,0,0,0,0
1388,1,0,0,0,1
1389,0,0,1,0,0
1390,0,1,1,0,0
1391,0,0,0,0,1
1392,0,0,1,0,0
1393,0,1,1,0,0
1394,1,0,1,0,1
1395,1,1,1,1,0
1396,0,0,1,1,0
1397,0,0,0,0,1
1398,0,0,1,1,0
1399,1,1,1,1,0
1400,1,0,1,0,1
1401,0,1,0,0,0
1402,1,0,0,1,1
1403,0,1,0,1,1
1404,0,0,1,0,0
1405,1,0,0,0,0
1406,0,1,0,1,1
1407,1,1,1,1,0
1408,0,1,0,1,0
1409,0,0,1,0,0
1410,0,1,1,1,0
1411,0,0,0,0,0
1412,1,1,0,0,1
1413,1,0,1,0,0
1414,1,1,0,1,0
1415,1,1,0,1,0
1416,1,1,1,0,0
1417,0,1,1,0,0
1418,0,0,0,0,0
1419,0,1,0,0,0
1420,0,0,0,1,0
1421,1,1,0,0,0
1422,0,1,1,0,0
1423,1,0,0,1,1
1424,1,0,0,1,0
1425,0,0,0,1,0
1426,1,0,1,1,0
1427,1,0,0,0,1
1428,0,1,0,0,1
1429,1,0,0,0,0
1430,1,0,1,0,0
1431,0,0,1,0,1
1432,1,1,0,0,1
1433,0,1,0,1,1
1434,0,1,1,1,1
1435,0,0,1,0,1
1436,0,0,0,0,0
1437,1,1,0,0,1
1438,0,0,0,1,0
1439,1,0,0,1,0
1440,1,1,1,0,1
1441,0,1,0,0,0
1442,0,0,0,0,0
1443,0,1,0,1,0
1444,1,1,0,1,0
1445,0,0,1,1,1
1446,1,0,1,1,0
1447,1,1,0,1,0
1448,0,1,0,1,0
1449,0,1,0,0,1
1450,0,0,1,0,0
1451,0,0,0,0,1
1452,0,1,1,1,0
1453,0,0,1,0,1
1454,1,1,1,1,1
1455,1,0,1,0,1
1456,0,0,0,0,0
1457,0,1,0,1,1
1458,1,0,1,0,0
1459,0,1,1,1,0
1460,0,1,1,1,1
1461,1,0,0,0,0
1462,1,0,1,0,0
1463,1,0,1,1,1
1464,1,0,0,0,0
1465,0,1,0,0,0
1466,0,0,1,1,0
1467,0,0,0,1,0
1468,0,1,0,1,0
1469,0,0,0,0,0
1470,0,1,0,0,0
1471,0,0,0,1,1
1472,1,1,0,1,0
1473,0,0,0,0,0
1474,1,0,0,0,1
1475,1,1,0,1,0
1476,1,1,0,0,0
1477,0,0,1,1,1
1478,0,1,0,1,0
1479,0,1,0,1,1
1480,1,1,0,0,1
1481,1,1,1,1,0
1482,1,0,0,0,0
1483,0,0,1,0,0
1484,1,0,0,1,0
1485,0,1,0,0,1
1486,1,0,0,1,1
1487,0,1,1,1,0
1488,0,0,0,0,0
1489,1,1,0,1,1
1490,1,1,1,1,0
1491,0,0,0,1,0
1492,1,0,0,0,0
1493,0,0,0,0,1
1494,0,0,0,1,1
1495,0,1,1,0,0
1496,0,1,0,0,1
1497,0,0,0,1,0
1498,1,0,1,0,0
1499,1,1,1,1,1
1500,1,1,0,1,1
1501,1,0,0,0,0
1502,0,0,0,0,0
1503,1,0,0,0,0
1504,1,1,1,0,0
1505,0,1,0,0,0
1506,0,0,1,1,1
1507,1,0,0,1,0
1508,0,0,1,0,0
1509,1,0,0,1,0
1510,0,0,0,1,0
1511,0,0,0,0,1
1512,1,0,0,0,1
1513,1,0,0,0,0
1514,0,1,1,0,1
1515,1,0,1,0,1
1516,0,1,0,1,0
1517,1,0,0,1,1
1518,0,1,0,0,0
1519,1,1,1,0,1
1520,0,1,0,0,1
1521,0,0,0,1,0
1522,1,0,1,0,1
1523,1,1,1,1,1
1524,0,0,0,1,0
1525,1,0,1,1,1
1526,0,0,0,1,0
1527,1,0,0,0,0
1528,0,1,1,0,1
1529,0,0,0,0,0
1530,1,0,0,1,1
1531,1,0,0,1,1
1532,1,1,0,1,0
1533,1,0,0,1,1
1534,1,1,0,0,0
1535,0,0,0,1,1
1536,1,1,1,1,0
1537,1,0,1,0,0
1538,0,0,1,0,0
1539,1,0,1,0,0
1540,0,0,1,0,0
1541,1,1,0,1,0
1542,0,0,0,1,0
1543,0,1,1,0,1
1544,1,0,1,1,0
1545,0,1,0,1,0
1546,0,0,0,1,0
1547,0,0,1,0,1
1548,0,1,0,0,0
1549,1,0,0,0,1
1550,1,0,0,0,0
1551,0,0,0,1,0
1552,1,1,0,1,1
1553,0,0,1,0,1
1554,0,1,1,1,1
1555,1,0,1,0,1
1556,1,1,0,1,1
1557,0,1,0,0,1
1558,0,0,1,0,0
1559,1,0,0,0,1
1560,0,0,1,1,0
1561,0,1,0,1,1
1562,1,0,1,0,0
1563,0,1,1,0,1
1564,0,1,1,1,1
1565,0,0,0,0,1
1566,0,1,1,1,0
1567,0,0,1,0,0
1568,0,0,1,0,0
1569,1,1,0,1,0
1570,1,1,1,1,1
1571,0,0,0,1,1
1572,0,1,0,0,0
1573,1,0,1,0,1
1574,0,0,0,1,1
1575,1,1,0,1,1
1576,1,1,0,1,0
1577,0,0,1,1,0
1578,1,0,1,1,1
1579,0,0,1,1,1
1580,0,1,1,0,1
1581,0,0,0,0,1
1582,1,0,0,0,0
1583,1,1,1,1,1
1584,1,0,1,1,1
1585,1,0,0,1,1
1586,0,0,0,1,0
1587,0,0,1,0,0
1588,1,0,0,0,0
1589,1,0,0,1,1
1590,1,0,0,0,0
1591,0,1,1,0,1
1592,0,1,1,0,0
1593,0,0,1,1,0
1594,1,0,1,1,0
1595,1,0,0,0,0
1596,1,1,0,1,0
1597,0,1,1,1,0
1598,0,0,0,1,0
1599,0,0,1,0,0
1600,0,1,0,0,1
1601,1,1,0,1,0
1602,1,1,0,0,0
1603,0,0,1,1,0
1604,1,0,1,1,1
1605,0,0,1,1,0
1606,0,0,0,0,1
1607,1,0,1,0,0
1608,1,0,0,0,1
1609,1,0,0,0,1
1610,0,0,0,0,1
1611,1,1,0,1,1
1612,1,0,0,0,1
1613,0,0,0,1,0
1614,0,1,0,1,0
1615,1,1,1,1,1
1616,0,0,0,1,0
1617,1,0,1,0,1
1618,0,1,1,0,0
1619,1,0,1,0,0
1620,1,0,1,1,0
1621,0,1,1,0,0
1622,1,0,0,0,0
1623,0,1,0,0,0
1624,0,0,0,0,1
1625,1,1,1,0,1
1626,1,0,1,1,1
1627,0,1,1,0,0
1628,1,0,1,1,1
1629,1,0,0,1,0
1630,1,1,1,1,0
1631,0,0,1,1,0
1632,1,0,1,0,0
1633,1,0,1,0,0
1634,0,1,1,1,1
1635,0,1,1,0,0
1636,1,0,0,1,1
1637,1,0,1,0,0
1638,0,1,1,0,0
1639,0,0,1,1,1
1640,0,0,1,1,1
1641,0,0,1,1,0
1642,1,0,1,0,1
1643,1,0,1,0,1
1644,0,1,1,1,0
1645,0,1,0,0,0
1646,0,0,1,0,1
1647,1,1,0,1,0
1648,0,0,1,1,0
1649,0,0,0,1,0
1650,0,1,0,1,1
1651,0,1,1,0,0
1652,1,0,0,0,1
1653,0,0,1,0,1
1654,1,0,0,1,0
1655,0,1,0,1,1
1656,1,1,0,0,0
1657,1,0,0,0,0
1658,0,1,1,0,0
1659,1,0,0,1,0
1660,1,0,1,1,0
1661,0,0,1,0,1
1662,0,1,0,0,1
1663,0,1,0,1,0
1664,1,0,0,1,0
1665,0,1,1,1,1
1666,0,1,0,0,0
1667,0,0,1,0,1
1668,0,0,1,1,0
1669,1,0,1,0,1
1670,1,1,1,1,1
1671,1,1,0,0,0
1672,1,1,0,0,1
1673,1,0,1,0,0
1674,1,0,0,0,0
1675,0,0,0,1,1
1676,0,0,1,1,0
1677,0,0,1,0,1
1678,0,0,0,0,1
1679,1,0,1,1,0
1680,1,1,0,1,1
1681,0,1,1,1,1
1682,1,1,1,1,1
1683,0,0,0,1,1
1684,0,0,0,0,0
1685,0,0,0,1,1
1686,1,1,1,0,0
1687,1,1,0,1,1
1688,1,1,1,1,1
1689,0,1,0,0,1
1690,0,0,0,0,0
1691,1,1,1,0,0
1692,0,0,0,0,0
1693,0,1,0,0,0
1694,0,0,1,1,0
1695,1,0,1,0,1
1696,1,0,0,1,0
1697,0,1,0,0,1
1698,0,1,0,1,0
1699,0,0,1,1,1
1700,1,1,0,0,1
1701,1,0,1,0,0
1702,0,0,0,1,0
1703,0,0,0,0,1
1704,0,1,0,0,1
1705,1,0,0,1,0
1706,1,0,1,1,0
1707,0,1,1,1,0
1708,0,1,1,0,0
1709,1,0,0,1,1
1710,0,0,0,1,0
1711,0,0,0,0,1
1712,0,1,0,0,0
1713,1,1,1,0,1
1714,0,0,1,0,0
1715,0,0,1,1,1
1716,0,0,0,1,0
1717,0,1,0,0,0
1718,1,1,1,1,1
1719,0,0,0,0,0
1720,0,1,1,1,0
1721,1,0,0,0,1
1722,1,0,0,1,0
1723,0,0,1,0,1
1724,0,0,1,0,0
1725,0,0,0,1,1
1726,0,0,0,0,0
1727,1,1,0,0,0
1728,1,1,0,1,0
1729,0,1,1,1,0
1730,1,1,1,0,1
1731,1,0,0,1,0
1732,0,1,1,0,0
1733,0,0,0,1,1
1734,1,1,0,0,1
1735,0,0,1,1,0
1736,0,0,0,0,0
1737,0,1,0,1,0
1738,1,1,0,1,1
1739,0,1,0,1,0
1740,0,1,1,0,1
1741,1,0,0,0,1
1742,0,1,0,1,1
1743,1,0,1,1,0
1744,0,1,1,0,0
1745,0,0,1,0,0
1746,0,1,1,0,0
1747,0,1,0,0,0
1748,1,1,0,0,1
1749,0,1,0,0,0
1750,0,0,1,1,0
1751,0,0,1,0,1
1752,0,1,1,1,0
1753,1,0,0,1,0
1754,0,0,0,0,1
1755,0,1,0,0,0
1756,1,1,0,1,1
1757,0,0,0,0,1
1758,0,0,1,0,1
1759,1,1,0,1,1
1760,0,0,0,1,1
1761,1,0,0,1,1
1762,0,1,1,0,0
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,0,1,0,0,0
1766,1,0,0,0,1
1767,0,0,1,1,1
1768,0,0,0,1,0
1769,1,0,0,0,1
1770,1,0,1,0,0
1771,1,0,0,0,1
1772,0,0,0,1,0
1773,0,1,0,0,0
1774,1,1,1,0,0
1775,0,0,0,0,0
1776,0,0,1,0,0
1777,0,0,0,1,0
1778,1,1,1,0,0
1779,0,1,1,0,0
1780,0,0,1,1,1
1781,1,0,0,1,1
1782,1,1,0,1,1
1783,0,0,1,1,0
1784,0,1,0,1,0
1785,0,1,0,0,1
1786,1,0,0,0,1
1787,0,1,0,1,1
1788,1,1,0,0,1
1789,0,1,0,0,1
1790,0,1,1,0,0
1791,1,0,1,0,1
1792,0,1,0,1,0
1793,0,0,1,1,0
1794,1,0,0,0,0
1795,1,1,0,0,0
1796,0,1,0,0,1
1797,1,0,0,0,0
1798,1,1,1,0,1
1799,0,1,0,1,1
1800,1,0,0,0,0
1801,1,0,1,1,1
1802,1,0,0,1,0
1803,0,1,0,1,1
1804,1,0,1,0,0
1805,1,0,0,1,1
1806,1,1,0,1,0
1807,0,0,0,0,1
1808,1,1,0,0,1
1809,0,0,0,0,0
1810,1,1,1,1,0
1811,0,0,0,1,0
1812,1,0,0,1,1
1813,0,0,1,1,1
1814,0,0,0,0,0
1815,0,1,0,1,1
1816,1,0,1,0,1
1817,0,0,1,1,0
1818,1,1,0,1,1
1819,0,1,1,0,0
1820,1,1,0,0,0
1821,1,0,1,1,0
1822,1,1,1,1,1
1823,0,0,0,0,0
1824,1,0,1,1,0
1825,1,1,0,0,0
1826,1,0,1,0,1
1827,0,1,0,0,1
1828,1,1,0,0,1
1829,0,0,0,0,1
1830,0,1,0,1,0
1831,0,0,0,0,0
1832,0,1,1,1,0
1833,0,1,0,1,0
1834,0,0,0,1,0
1835,1,0,0,0,1
1836,1,0,0,0,0
1837,0,1,0,1,1
1838,1,1,0,0,1
1839,1,0,0,0,1
1840,0,1,1,0,0
1841,0,0,0,0,0
1842,0,1,1,0,1
1843,1,1,0,1,0
1844,1,1,0,1,0
1845,1,1,0,1,0
1846,0,1,1,0,1
1847,0,0,1,1,0
1848,1,0,1,0,0
1849,0,1,0,1,1
1850,1,0,1,0,0
1851,1,0,1,0,1
1852,1,1,1,0,1
1853,0,0,0,0,0
1854,1,1,0,1,0
1855,0,0,1,1,1
1856,1,0,0,0,0
1857,1,0,0,0,0
1858,1,1,0,0,1
1859,1,1,0,1,0
1860,0,0,0,0,0
1861,0,1,0,0,0
1862,0,1,0,0,0
1863,0,1,0,0,0
1864,1,0,1,0,1
1865,0,1,0,1,0
1866,0,0,0,0,1
1867,1,0,0,1,0
1868,0,0,1,1,0
1869,1,1,0,0,0
1870,0,0,1,1,0
1871,0,1,1,0,0
1872,1,1,0,0,1
1873,1,0,1,1,0
1874,0,1,0,0,0
1875,1,0,0,1,1
1876,0,0,1,1,0
1877,0,1,1,0,0
1878,0,0,0,1,0
1879,0,1,1,0,0
1880,0,0,0,0,1
1881,1,1,1,0,1
1882,0,0,1,1,1
1883,0,1,1,1,1
1884,1,0,0,0,0
1885,1,1,1,1,0
1886,1,0,0,0,0
1887,1,0,0,1,0
1888,0,1,1,0,1
1889,0,0,1,1,0
1890,0,0,0,0,0
1891,1,0,0,0,0
1892,1,1,1,1,0
1893,1,0,0,1,0
1894,0,0,0,1,0
1895,0,0,1,1,0
1896,1,0,1,1,0
1897,1,0,1,0,1
1898,0,0,0,0,1
1899,0,1,1,0,1
1900,1,0,0,1,1
1901,0,1,0,0,1
1902,0,0,1,1,0
1903,0,1,1,0,0
1904,0,1,1,0,1
1905,0,1,0,0,0
1906,0,1,0,0,1
1907,1,1,0,0,0
1908,1,0,1,1,1
1909,0,0,1,1,0
1910,0,0,1,0,0
1911,0,1,0,0,1
1912,0,1,0,0,0
1913,0,1,1,1,0
1914,0,0,1,0,0
1915,1,1,1,0,1
1916,1,1,0,1,0
1917,0,0,1,1,1
1918,0,0,0,0,1
1919,1,0,1,0,0
1920,1,0,1,0,1
1921,1,1,0,0,0
1922,0,1,1,0,0
1923,1,1,0,0,0
1924,1,1,0,1,1
1925,0,0,1,1,0
1926,1,1,0,0,0
1927,0,1,0,0,1
1928,1,0,1,1,0
1929,0,1,0,0,0
1930,1,0,1,0,0
1931,0,1,0,0,0
1932,1,1,1,0,1
1933,0,1,0,1,1
1934,0,0,1,1,0
1935,1,0,0,0,1
1936,0,0,1,1,1
1937,1,1,1,1,0
1938,0,0,1,1,1
1939,1,1,1,0,1
1940,0,0,1,0,0
1941,1,0,0,0,0
1942,0,1,1,0,0
1943,0,1,0,0,1
1944,0,1,1,1,0
1945,0,0,0,1,1
1946,0,0,0,1,0
1947,0,1,1,0,1
1948,1,1,0,0,1
1949,0,0,0,0,1
1950,0,1,1,0,0
1951,0,0,1,0,1
1952,0,1,0,0,0
1953,1,1,1,1,0
1954,0,1,0,1,1
1955,1,0,0,0,1
1956,1,0,0,0,1
1957,0,0,0,1,1
1958,1,0,1,1,0
1959,0,0,0,1,0
1960,1,1,1,1,0
1961,1,0,1,0,1
1962,0,1,1,0,1
1963,0,1,1,0,0
1964,0,0,0,0,1
1965,0,1,1,1,0
1966,1,1,1,0,0
1967,0,0,0,1,1
1968,1,1,0,1,1
1969,1,0,1,0,1
1970,1,1,1,1,1
1971,0,0,0,1,0
1972,1,0,1,0,1
1973,1,0,1,0,1
1974,0,1,0,1,1
1975,1,1,1,1,1
1976,0,1,0,1,1
1977,0,0,1,0,0
1978,1,1,1,0,0
1979,0,0,1,0,0
1980,0,0,0,0,1
1981,0,0,1,0,1
1982,1,0,1,0,1
1983,0,1,1,1,0
1984,0,0,0,1,1
1985,0,1,0,0,0
1986,0,0,0,0,0
1987,1,1,0,1,1
1988,1,1,0,0,0
1989,1,0,1,0,0
1990,1,1,0,0,0
1991,0,0,0,0,0
1992,1,1,1,1,0
1993,1,1,0,1,1
1994,0,0,1,1,1
1995,0,0,0,0,1
1996,1,0,1,0,0
1997,0,1,0,1,0
1998,1,0,0,0,1
1999,0,1,0,0,0
2000,0,0,0,0,0
2001,1,0,0,0,0
2002,0,0,0,0,0
2003,0,0,0,1,0
2004,1,0,1,0,1
2005,0,1,1,0,0
2006,1,1,0,0,0
2007,1,1,0,1,0
2008,0,1,1,0,1
2009,0,0,1,1,1
2010,1,1,0,1,0
2011,1,1,0,1,1
2012,0,0,1,0,0
2013,0,1,1,1,1
2014,1,1,0,1,1
2015,1,0,0,0,1
2016,1,0,1,1,1
2017,1,1,1,0,0
2018,0,1,1,0,1
2019,0,0,1,1,1
2020,0,0,0,1,0
2021,1,0,1,0,1
2022,1,0,1,1,1
2023,0,1,0,1,1
2024,0,0,0,1,0
2025,0,0,0,0,0
2026,0,0,1,1,0
2027,0,0,0,0,1
2028,0,0,0,0,1
2029,0,0,0,0,0
2030,1,0,1,1,0
2031,0,0,0,0,1
2032,1,0,0,0,0
2033,1,0,1,1,0
2034,0,0,0,0,0
2035,0,0,0,1,0
2036,1,0,0,0,0
2037,0,1,0,1,0
2038,0,1,0,0,0
2039,0,0,1,0,0
2040,1,0,0,0,0
2041,0,1,0,0,1
2042,0,1,0,1,1
2043,1,0,0,1,0
2044,1,0,0,0,1
2045,0,0,1,0,1
2046,1,0,1,0,1
2047,0,1,0,1,0
2048,1,1,1,0,0
2049,0,0,0,0,1
2050,0,1,1,0,1
2051,0,1,0,1,0
2052,1,0,0,0,0
2053,1,1,0,1,0
2054,1,0,0,0,0
2055,1,0,1,0,0
2056,0,0,0,0,1
2057,1,0,0,1,1
2058,0,0,1,0,0
2059,1,0,0,1,1
2060,0,0,0,1,1
2061,1,0,1,1,0
2062,0,1,1,0,1
2063,1,0,0,1,0
2064,0,0,0,1,0
2065,0,1,0,1,0
2066,0,0,0,0,0
2067,0,0,0,0,1
2068,0,0,0,0,1
2069,1,1,0,0,0
2070,0,1,0,1,0
2071,0,0,0,1,1
2072,0,0,1,1,0
2073,1,0,0,1,0
2074,1,0,1,0,0
2075,1,1,0,1,1
2076,1,1,1,1,1
2077,0,1,1,1,0
2078,1,0,0,1,1
2079,0,1,1,1,0
2080,0,1,1,0,0
2081,1,1,0,1,1
2082,1,0,0,0,0
2083,0,1,0,0,0
2084,1,0,0,0,0
2085,0,0,1,0,1
2086,0,0,0,0,1
2087,0,0,0,0,1
2088,1,0,0,0,1
2089,1,0,1,0,0
2090,0,0,1,0,0
2091,1,0,1,0,0
2092,0,0,0,1,0
2093,0,0,1,1,0
2094,0,0,0,1,0
2095,1,0,0,1,1
2096,0,0,1,0,1
2097,1,1,1,1,1
2098,0,0,1,1,1
2099,1,0,0,1,1
2100,1,0,0,0,0
2101,1,0,0,0,1
2102,0,0,1,0,0
2103,0,0,1,1,0
2104,0,0,0,0,1
2105,0,1,1,1,1
2106,0,1,1,1,1
2107,1,0,0,0,1
2108,0,0,0,1,0
2109,1,1,0,1,0
2110,0,1,0,0,0
2111,0,0,0,0,0
2112,0,1,0,0,1
2113,1,0,0,1,0
2114,1,0,1,1,0
2115,0,0,1,0,0
2116,0,1,0,1,1
2117,0,0,1,1,1
2118,0,1,1,0,0
2119,0,1,1,1,0
2120,0,0,0,1,1
2121,0,1,1,1,1
2122,1,0,1,0,1
2123,0,0,1,1,0
2124,0,0,0,1,0
2125,1,1,1,1,0
2126,0,0,1,0,1
2127,0,0,0,0,0
2128,0,0,0,0,1
2129,1,1,0,1,1
2130,0,1,1,1,1
2131,0,0,1,1,0
2132,0,0,0,1,1
2133,0,0,1,1,0
2134,0,0,1,1,1
2135,1,1,0,1,0
2136,1,1,0,1,0
2137,0,0,1,1,1
2138,1,0,0,0,1
2139,0,1,0,1,1
2140,0,0,1,0,1
2141,0,0,1,1,0
2142,0,0,0,1,1
2143,1,0,1,1,0
2144,0,1,0,0,0
2145,0,0,0,1,0
2146,1,1,0,1,1
2147,1,1,1,0,0
2148,0,0,0,1,0
2149,1,0,1,0,1
2150,1,0,0,0,1
2151,0,0,0,0,0
2152,0,0,1,0,1
2153,1,0,0,1,0
2154,1,0,1,0,1
2155,0,1,1,0,0
2156,1,0,0,0,1
2157,1,0,0,0,1
2158,0,1,1,0,1
2159,1,0,0,1,1
2160,0,1,0,0,1
2161,0,1,1,0,1
2162,0,1,0,1,0
2163,0,1,0,0,0
2164,1,0,0,0,0
2165,1,1,1,1,1
2166,0,1,1,1,1
2167,1,0,0,0,0
2168,0,1,1,0,0
2169,0,0,1,0,1
2170,0,1,1,1,0
2171,0,1,1,0,0
2172,0,0,1,0,0
2173,0,1,0,1,0
2174,1,0,1,0,0
2175,1,1,0,0,0
2176,0,0,0,1,1
2177,0,1,0,1,0
2178,0,1,1,1,0
2179,1,1,1,1,1
2180,0,1,0,1,0
2181,1,1,1,1,0
2182,1,0,0,1,0
2183,1,0,1,0,1
2184,1,0,0,0,1
2185,1,0,0,1,1
2186,1,0,1,0,0
2187,1,1,0,1,1
2188,0,0,0,0,0
2189,0,1,1,0,0
2190,1,0,0,1,1
2191,0,1,1,1,0
2192,1,0,0,0,0
2193,1,0,1,0,1
2194,1,0,1,1,1
2195,0,0,0,0,1
2196,1,1,1,1,0
2197,0,1,0,1,1
2198,0,0,0,1,0
2199,1,0,1,1,1
2200,1,1,1,1,0
2201,1,0,0,1,0
2202,1,1,0,1,1
2203,1,0,1,1,0
2204,1,1,1,1,1
2205,0,1,0,0,0
2206,0,0,0,0,0
2207,1,0,0,0,1
2208,1,0,1,0,0
2209,0,1,0,0,1
2210,1,0,1,0,1
2211,0,0,0,0,0
2212,0,1,0,1,1
2213,0,0,0,0,0
2214,1,0,0,0,1
2215,0,0,1,0,1
2216,0,0,1,0,0
2217,0,1,0,1,1
2218,1,0,1,0,1
2219,1,0,0,1,0
2220,0,1,0,0,1
2221,1,0,0,0,0
2222,0,0,1,0,1
2223,1,1,0,1,1
2224,1,1,1,0,1
